Universidad Mayor de San Andres                                                          ESTACION DE PATACAMAYA
IIF LABORATORIO DE METEOROLOGIA
                                         REPORTE DIARIO DE MEDIAS HORARIAS (2014)

ÚÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄ¿
³  FECHA  ³ HORA ³ Tem10 ³ Hum10 ³ Temp4 ³ Hume4 ³ R.sol ³ Evapo ³ Vel10 ³ Dir10 ³ Velo4 ³ Dire4 ³ Temp0 ³ Presi ³ Lluvi ³
³   340 ³   14 ³  22.4 ³  17.4 ³  25.7 ³  11.5 ³1063.1 ³ 307.3 ³   5.7 ³ 155.9 ³   5.0 ³ 142.3 ³ -99.0 ³ 645.2 ³   0.0 ³
³   340 ³   15 ³  23.1 ³  15.5 ³  26.1 ³  10.3 ³ 829.6 ³ 310.8 ³   5.8 ³ 177.7 ³   5.6 ³ 157.6 ³ -99.0 ³ 644.4 ³   0.0 ³
³   340 ³   16 ³  23.4 ³  15.1 ³  26.2 ³  10.2 ³ 650.7 ³ 300.9 ³   6.2 ³ 174.3 ³   5.3 ³ 145.0 ³ -99.0 ³ 643.8 ³   0.0 ³
³   340 ³   17 ³  23.3 ³  14.7 ³  25.6 ³  10.0 ³ 362.8 ³ 296.9 ³   6.1 ³ 166.8 ³   5.1 ³ 143.3 ³ -99.0 ³ 643.7 ³   0.0 ³
³   340 ³   18 ³  19.9 ³  34.8 ³  22.3 ³  29.0 ³  60.8 ³ 293.3 ³   7.1 ³ 131.9 ³   6.4 ³ 116.5 ³ -99.0 ³ 644.0 ³   0.0 ³
³   340 ³   19 ³  17.1 ³  45.0 ³  19.0 ³  40.8 ³   0.0 ³ 292.8 ³   6.4 ³ 153.2 ³   5.6 ³ 256.5 ³ -99.0 ³ 644.6 ³   0.0 ³
³   340 ³   20 ³  14.7 ³  56.8 ³  16.6 ³  53.0 ³   0.0 ³ 295.6 ³   7.4 ³ 163.9 ³   6.2 ³ 335.5 ³ -99.0 ³ 645.3 ³   0.0 ³
³   340 ³   21 ³  13.5 ³  62.6 ³  15.3 ³  59.1 ³   0.0 ³ 295.0 ³   6.6 ³ 151.5 ³   5.5 ³ 341.9 ³ -99.0 ³ 646.3 ³   0.0 ³
³   340 ³   22 ³  12.3 ³  68.8 ³  14.1 ³  64.8 ³   0.0 ³ 296.5 ³   6.7 ³ 142.1 ³   5.6 ³ 291.3 ³ -99.0 ³ 647.2 ³   0.0 ³
³   340 ³   23 ³  11.7 ³  69.3 ³  13.3 ³  65.9 ³   0.0 ³ 299.8 ³   6.4 ³ 152.1 ³   5.3 ³ 342.3 ³ -99.0 ³ 647.6 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³   341 ³    0 ³  11.2 ³  70.1 ³  12.9 ³  65.9 ³   0.0 ³ 305.4 ³   6.0 ³ 143.3 ³   5.0 ³ 290.3 ³ -99.0 ³ 647.6 ³   0.0 ³
³   341 ³    1 ³  10.6 ³  74.5 ³  12.2 ³  70.2 ³   0.0 ³ 305.2 ³   5.2 ³ 149.2 ³   4.2 ³ 313.9 ³ -99.0 ³ 647.2 ³   0.0 ³
³   341 ³    2 ³   9.6 ³  78.6 ³  11.3 ³  73.8 ³   0.0 ³ 305.3 ³   3.8 ³ 150.8 ³   3.0 ³ 316.7 ³ -99.0 ³ 647.0 ³   0.0 ³
³   341 ³    3 ³   9.0 ³  77.9 ³  10.4 ³  73.8 ³   0.0 ³ 306.3 ³   3.3 ³ 163.4 ³   2.6 ³ 276.5 ³ -99.0 ³ 647.0 ³   0.0 ³
³   341 ³    4 ³   8.6 ³  79.3 ³   9.7 ³  76.3 ³   0.0 ³ 307.1 ³   3.0 ³ 182.0 ³   2.1 ³ 241.4 ³ -99.0 ³ 647.0 ³   0.0 ³
³   341 ³    5 ³   9.8 ³  78.7 ³  11.3 ³  74.6 ³   0.0 ³ 308.0 ³   4.0 ³ 212.0 ³   3.2 ³ 320.5 ³ -99.0 ³ 647.0 ³   0.0 ³
³   341 ³    6 ³   9.4 ³  79.8 ³  11.1 ³  74.6 ³  73.5 ³ 306.9 ³   2.8 ³ 166.1 ³   2.3 ³ 238.8 ³ -99.0 ³ 647.6 ³   0.0 ³
³   341 ³    7 ³  11.8 ³  68.2 ³  13.8 ³  63.1 ³ 314.6 ³ 307.8 ³   1.6 ³ 130.7 ³   1.5 ³  94.2 ³ -99.0 ³ 648.1 ³   0.0 ³
³   341 ³    8 ³  14.7 ³  57.6 ³  17.4 ³  50.6 ³ 579.0 ³ 310.1 ³   1.5 ³ 102.1 ³   1.5 ³ 104.0 ³ -99.0 ³ 648.1 ³   0.0 ³
³   341 ³    9 ³  17.8 ³  44.2 ³  20.8 ³  36.3 ³ 822.5 ³ 309.0 ³   1.9 ³ 139.7 ³   1.7 ³  96.7 ³ -99.0 ³ 647.7 ³   0.0 ³
³   341 ³   10 ³  19.4 ³  37.1 ³  22.9 ³  29.0 ³1016.4 ³ 305.3 ³   2.0 ³ 125.9 ³   1.8 ³  95.2 ³ -99.0 ³ 647.3 ³   0.0 ³
³   341 ³   11 ³  21.3 ³  27.6 ³  24.9 ³  20.2 ³1147.9 ³ 300.5 ³   1.5 ³ 178.5 ³   1.6 ³ 170.5 ³ -99.0 ³ 646.6 ³   0.0 ³
³   341 ³   12 ³  21.7 ³  24.0 ³  25.3 ³  17.0 ³1101.8 ³ 298.5 ³   4.4 ³ 194.0 ³   4.0 ³ 186.9 ³ -99.0 ³ 645.9 ³   0.0 ³
³   341 ³   13 ³  22.9 ³  20.5 ³  26.4 ³  13.8 ³1294.6 ³ 298.0 ³   3.9 ³ 149.5 ³   3.8 ³ 111.0 ³ -99.0 ³ 645.0 ³   0.0 ³
³   341 ³   14 ³  22.5 ³  23.0 ³  25.7 ³  16.6 ³ 522.0 ³ 295.4 ³   3.9 ³ 152.1 ³   3.5 ³ 133.5 ³ -99.0 ³ 644.4 ³   0.0 ³
³   341 ³   15 ³  20.0 ³  30.3 ³  22.6 ³  24.0 ³ 233.1 ³ 293.6 ³   8.2 ³ 147.1 ³   7.1 ³ 124.8 ³ -99.0 ³ 644.3 ³   0.0 ³
³   341 ³   16 ³  18.1 ³  40.6 ³  20.8 ³  34.2 ³ 312.2 ³ 292.2 ³   9.0 ³ 145.4 ³   7.8 ³ 147.9 ³ -99.0 ³ 644.2 ³   0.0 ³
³   341 ³   17 ³  17.7 ³  40.9 ³  20.3 ³  34.4 ³ 166.0 ³ 290.7 ³   8.2 ³ 114.6 ³   7.9 ³  45.0 ³ -99.0 ³ 644.6 ³   0.0 ³
³   341 ³   18 ³  16.0 ³  43.4 ³  18.2 ³  39.3 ³  17.2 ³ 294.7 ³   2.6 ³ 167.7 ³   2.3 ³ 147.7 ³ -99.0 ³ 645.4 ³   0.0 ³
³   341 ³   19 ³  12.5 ³  66.8 ³  14.7 ³  63.2 ³   0.0 ³ 298.1 ³   6.7 ³ 222.2 ³   5.8 ³ 207.2 ³ -99.0 ³ 646.8 ³   0.0 ³
³   341 ³   20 ³  11.4 ³  73.4 ³  13.2 ³  69.8 ³   0.0 ³ 300.4 ³   6.9 ³ 246.5 ³   5.1 ³ 294.7 ³ -99.0 ³ 647.3 ³   0.0 ³
³   341 ³   21 ³  11.8 ³  65.0 ³  13.6 ³  61.4 ³   0.0 ³ 305.3 ³   3.6 ³ 145.3 ³   3.1 ³ 179.0 ³ -99.0 ³ 647.6 ³   0.0 ³
³   341 ³   22 ³  11.2 ³  68.4 ³  12.7 ³  65.7 ³   0.0 ³ 306.3 ³   3.8 ³ 136.0 ³   2.7 ³ 235.4 ³ -99.0 ³ 647.7 ³   0.0 ³
³   341 ³   23 ³  10.5 ³  72.2 ³  11.9 ³  69.1 ³   0.0 ³ 307.0 ³   2.3 ³ 198.2 ³   1.6 ³ 215.2 ³ -99.0 ³ 647.7 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³   342 ³    0 ³  11.4 ³  72.2 ³  13.1 ³  68.1 ³   0.0 ³ 308.4 ³   3.6 ³ 203.5 ³   2.8 ³ 318.6 ³ -99.0 ³ 647.2 ³   0.0 ³
³   342 ³    1 ³  10.8 ³  70.6 ³  12.5 ³  66.3 ³   0.0 ³ 307.0 ³   2.9 ³ 132.1 ³   2.5 ³ 131.0 ³ -99.0 ³ 646.8 ³   0.0 ³
³   342 ³    2 ³   9.0 ³  78.9 ³  10.6 ³  74.0 ³   0.0 ³ 310.6 ³   2.4 ³ 176.5 ³   1.9 ³ 298.5 ³ -99.0 ³ 646.7 ³   0.0 ³
³   342 ³    3 ³   8.8 ³  82.7 ³  10.3 ³  78.1 ³   0.0 ³ 316.4 ³   4.3 ³ 165.3 ³   3.4 ³ 259.4 ³ -99.0 ³ 646.8 ³   0.0 ³
³   342 ³    4 ³   8.1 ³  86.8 ³   9.0 ³  83.5 ³   0.0 ³ 315.0 ³   2.3 ³ 145.5 ³   1.6 ³ 224.1 ³ -99.0 ³ 646.8 ³   0.0 ³
³   342 ³    5 ³   8.1 ³  87.0 ³   8.9 ³  84.0 ³   0.0 ³ 315.6 ³   1.5 ³ 239.3 ³   1.0 ³ 274.3 ³ -99.0 ³ 646.9 ³   0.0 ³
³   342 ³    6 ³   8.0 ³  89.8 ³   9.8 ³  84.2 ³  46.3 ³ 314.3 ³   1.1 ³ 183.6 ³   1.0 ³ 157.6 ³ -99.0 ³ 647.3 ³   0.0 ³
³   342 ³    7 ³  11.6 ³  74.5 ³  13.6 ³  69.3 ³ 312.3 ³ 319.5 ³   2.0 ³ 149.9 ³   1.7 ³ 173.1 ³ -99.0 ³ 647.3 ³   0.0 ³
³   342 ³    8 ³  14.2 ³  59.6 ³  16.7 ³  52.7 ³ 578.8 ³ 331.3 ³   2.9 ³ 140.2 ³   2.7 ³ 267.5 ³ -99.0 ³ 647.5 ³   0.0 ³
³   342 ³    9 ³  15.0 ³  56.2 ³  18.1 ³  47.9 ³ 839.4 ³ 380.8 ³   5.6 ³ 129.7 ³   5.1 ³ 159.0 ³ -99.0 ³ 647.5 ³   0.0 ³
³   342 ³   10 ³  16.4 ³  48.4 ³  20.0 ³  39.1 ³1066.2 ³ 362.5 ³   5.3 ³ 138.9 ³   4.6 ³ 128.2 ³ -99.0 ³ 647.2 ³   0.0 ³
³   342 ³   11 ³  18.7 ³  37.2 ³  22.4 ³  28.5 ³1146.6 ³ 330.7 ³   2.8 ³ 154.5 ³   2.6 ³ 113.1 ³ -99.0 ³ 646.8 ³   0.0 ³
³   342 ³   12 ³  19.2 ³  33.9 ³  22.5 ³  26.5 ³ 560.8 ³ 308.2 ³   3.3 ³ 112.5 ³   3.3 ³  81.7 ³ -99.0 ³ 646.1 ³   0.0 ³
³   342 ³   13 ³  19.6 ³  33.9 ³  22.6 ³  27.0 ³ 742.7 ³ 311.8 ³   5.1 ³ 135.5 ³   4.3 ³ 213.3 ³ -99.0 ³ 645.4 ³   0.0 ³
³   342 ³   14 ³  18.3 ³  40.3 ³  21.8 ³  31.8 ³ 650.0 ³ 308.7 ³  10.9 ³ 156.3 ³   9.5 ³ 282.8 ³ -99.0 ³ 644.7 ³   0.0 ³
³   342 ³   15 ³  15.0 ³  51.4 ³  17.7 ³  46.8 ³ 245.2 ³ 309.0 ³   7.5 ³ 128.5 ³   6.4 ³ 146.0 ³ -99.0 ³ 644.8 ³   0.1 ³
³   342 ³   16 ³  15.2 ³  58.6 ³  17.3 ³  59.1 ³ 708.2 ³ 298.6 ³   5.3 ³ 116.8 ³   5.5 ³  63.3 ³ -99.0 ³ 644.6 ³   0.0 ³
³   342 ³   17 ³  17.7 ³  43.5 ³  20.0 ³  40.8 ³ 356.0 ³ 294.5 ³   5.3 ³ 150.3 ³   4.7 ³ 229.5 ³ -99.0 ³ 643.9 ³   0.0 ³
³   342 ³   18 ³  14.9 ³  56.9 ³  16.9 ³  54.3 ³  18.3 ³ 298.0 ³   7.1 ³ 141.6 ³   5.9 ³ 261.4 ³ -99.0 ³ 644.2 ³   0.0 ³
³   342 ³   19 ³  12.9 ³  67.5 ³  14.7 ³  64.8 ³   0.2 ³ 296.5 ³   7.4 ³ 143.7 ³   6.0 ³ 346.9 ³ -99.0 ³ 644.9 ³   0.0 ³
³   342 ³   20 ³  12.2 ³  66.5 ³  13.9 ³  65.3 ³   0.0 ³ 297.1 ³   6.0 ³ 162.5 ³   5.1 ³ 246.9 ³ -99.0 ³ 646.3 ³   0.0 ³
³   342 ³   21 ³  11.8 ³  68.6 ³  13.3 ³  69.7 ³   0.0 ³ 300.8 ³   3.9 ³ 148.3 ³   3.0 ³ 152.6 ³ -99.0 ³ 646.7 ³   0.0 ³
³   342 ³   22 ³  11.0 ³  77.1 ³  12.7 ³  74.6 ³   0.0 ³ 301.4 ³   5.9 ³ 174.8 ³   4.8 ³ 330.0 ³ -99.0 ³ 647.1 ³   0.0 ³
³   342 ³   23 ³  10.3 ³  78.9 ³  11.9 ³  75.5 ³   0.0 ³ 298.8 ³   6.5 ³ 152.1 ³   5.6 ³ 340.8 ³ -99.0 ³ 647.2 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³   343 ³    0 ³  10.2 ³  76.8 ³  11.7 ³  73.9 ³   0.0 ³ 297.7 ³   4.6 ³ 150.5 ³   3.8 ³ 285.5 ³ -99.0 ³ 647.1 ³   0.0 ³
³   343 ³    1 ³   9.2 ³  84.3 ³  10.7 ³  81.4 ³   0.0 ³ 298.2 ³   1.5 ³ 117.5 ³   1.4 ³ 176.2 ³ -99.0 ³ 646.9 ³   0.0 ³
³   343 ³    2 ³   8.8 ³  86.4 ³  10.0 ³  84.6 ³   0.0 ³ 297.7 ³   3.5 ³ 147.7 ³   2.6 ³ 341.0 ³ -99.0 ³ 646.5 ³   0.0 ³
³   343 ³    3 ³   8.5 ³  88.7 ³  10.0 ³  84.6 ³   0.0 ³ 299.6 ³   4.9 ³ 145.9 ³   3.7 ³ 340.2 ³ -99.0 ³ 646.2 ³   0.0 ³
³   343 ³    4 ³   8.6 ³  86.5 ³  10.1 ³  82.6 ³   0.0 ³ 298.0 ³   5.6 ³ 157.3 ³   4.7 ³ 336.9 ³ -99.0 ³ 646.1 ³   0.0 ³
³   343 ³    5 ³   8.2 ³  87.1 ³   9.7 ³  82.9 ³   0.0 ³ 298.7 ³   6.2 ³ 146.9 ³   4.7 ³ 319.0 ³ -99.0 ³ 646.2 ³   0.0 ³
³   343 ³    6 ³   8.7 ³  85.1 ³  10.3 ³  81.1 ³  71.3 ³ 299.8 ³   2.4 ³ 115.0 ³   2.1 ³  92.5 ³ -99.0 ³ 646.9 ³   0.0 ³
³   343 ³    7 ³  12.1 ³  73.1 ³  13.9 ³  69.0 ³ 315.5 ³ 299.4 ³   0.7 ³ 124.0 ³   0.8 ³  79.4 ³ -99.0 ³ 647.1 ³   0.0 ³
³   343 ³    8 ³  15.2 ³  57.8 ³  17.3 ³  53.0 ³ 581.4 ³ 298.5 ³   1.1 ³ 148.9 ³   1.0 ³ 181.7 ³ -99.0 ³ 647.2 ³   0.0 ³
³   343 ³    9 ³  16.2 ³  51.6 ³  19.0 ³  45.2 ³ 782.9 ³ 318.4 ³   1.6 ³ 210.0 ³   1.4 ³ 205.6 ³ -99.0 ³ 647.1 ³   0.0 ³
³   343 ³   10 ³  18.0 ³  39.7 ³  21.2 ³  31.9 ³1039.4 ³ 305.4 ³   2.3 ³ 188.8 ³   2.0 ³ 207.5 ³ -99.0 ³ 646.9 ³   0.0 ³
³   343 ³   11 ³  18.6 ³  36.1 ³  21.6 ³  29.5 ³ 700.1 ³ 307.7 ³   2.3 ³ 166.0 ³   2.3 ³ 176.9 ³ -99.0 ³ 646.5 ³   0.0 ³
³   343 ³   12 ³  20.1 ³  29.1 ³  23.3 ³  22.5 ³ 941.1 ³ 316.3 ³   2.9 ³ 181.3 ³   2.7 ³ 246.4 ³ -99.0 ³ 645.8 ³   0.0 ³
³   343 ³   13 ³  20.2 ³  30.3 ³  23.5 ³  23.8 ³ 954.4 ³ 309.2 ³   4.1 ³ 203.5 ³   3.6 ³ 313.5 ³ -99.0 ³ 645.1 ³   0.0 ³
³   343 ³   14 ³  21.4 ³  25.6 ³  24.6 ³  19.0 ³ 922.3 ³ 306.3 ³   2.8 ³ 174.6 ³   2.5 ³ 166.7 ³ -99.0 ³ 644.3 ³   0.0 ³
³   343 ³   15 ³  21.5 ³  26.8 ³  24.7 ³  20.3 ³ 446.1 ³ 330.2 ³   5.2 ³ 144.6 ³   5.2 ³  89.5 ³ -99.0 ³ 643.6 ³   0.0 ³
³   343 ³   16 ³  19.6 ³  32.9 ³  22.3 ³  26.9 ³ 400.4 ³ 427.8 ³   7.1 ³ 148.3 ³   6.6 ³ 175.1 ³ -99.0 ³ 643.1 ³   0.0 ³
³   343 ³   17 ³  20.3 ³  29.2 ³  22.7 ³  23.5 ³ 272.2 ³ 443.2 ³   6.5 ³ 143.8 ³   6.1 ³ 261.3 ³ -99.0 ³ 642.9 ³   0.0 ³
³   343 ³   18 ³  18.7 ³  36.6 ³  21.1 ³  30.7 ³  98.3 ³ 390.4 ³   7.7 ³ 109.1 ³   7.0 ³  81.0 ³ -99.0 ³ 643.4 ³   0.0 ³
³   343 ³   19 ³  16.8 ³  45.7 ³  18.8 ³  41.1 ³   0.5 ³ 332.7 ³   7.1 ³ 138.0 ³   6.3 ³ 268.5 ³ -99.0 ³ 643.9 ³   0.0 ³
³   343 ³   20 ³  15.3 ³  50.9 ³  16.9 ³  47.7 ³   0.0 ³ 310.7 ³   5.0 ³ 175.4 ³   4.2 ³ 278.5 ³ -99.0 ³ 644.8 ³   0.0 ³
³   343 ³   21 ³  15.1 ³  48.1 ³  16.7 ³  45.1 ³   0.0 ³ 313.4 ³   2.9 ³ 238.9 ³   2.2 ³ 283.9 ³ -99.0 ³ 646.0 ³   0.0 ³
³   343 ³   22 ³  13.9 ³  53.0 ³  15.6 ³  50.0 ³   0.0 ³ 331.6 ³   5.6 ³ 182.0 ³   5.2 ³ 134.9 ³ -99.0 ³ 647.0 ³   0.0 ³
³   343 ³   23 ³  13.3 ³  56.3 ³  15.0 ³  52.5 ³   0.0 ³ 329.3 ³   6.5 ³ 118.7 ³   5.2 ³ 102.5 ³ -99.0 ³ 646.9 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³   344 ³    0 ³  15.0 ³  41.3 ³  16.7 ³  37.1 ³   0.0 ³ 329.7 ³   4.6 ³ 139.0 ³   3.8 ³  83.6 ³ -99.0 ³ 645.7 ³   0.0 ³
³   344 ³    1 ³  11.4 ³  55.1 ³  12.9 ³  51.7 ³   0.0 ³ 373.2 ³   2.0 ³ 258.1 ³   1.5 ³ 256.5 ³ -99.0 ³ 645.8 ³   0.0 ³
³   344 ³    2 ³   9.0 ³  64.5 ³  10.2 ³  62.5 ³   0.0 ³ 432.6 ³   1.6 ³ 237.9 ³   0.9 ³ 278.5 ³ -99.0 ³ 645.9 ³   0.0 ³
³   344 ³    3 ³   8.7 ³  62.2 ³   9.4 ³  61.6 ³   0.0 ³ 337.0 ³   1.9 ³ 200.7 ³   1.3 ³ 294.0 ³ -99.0 ³ 645.9 ³   0.0 ³
³   344 ³    4 ³   7.5 ³  74.9 ³   7.6 ³  72.6 ³   0.0 ³ 328.7 ³   2.1 ³ 155.5 ³   1.4 ³ 114.7 ³ -99.0 ³ 646.0 ³   0.0 ³
³   344 ³    5 ³   5.7 ³  63.0 ³   6.3 ³  62.5 ³   0.0 ³ 306.5 ³   1.7 ³ 255.7 ³   1.1 ³ 253.8 ³ -99.0 ³ 646.3 ³   0.0 ³
³   344 ³    6 ³   7.0 ³  61.2 ³   7.2 ³  57.7 ³  72.7 ³ 325.1 ³   2.0 ³ 262.5 ³   1.6 ³ 285.6 ³ -99.0 ³ 646.9 ³   0.0 ³
³   344 ³    7 ³  10.6 ³  47.9 ³  12.6 ³  41.7 ³ 318.7 ³ 322.3 ³   1.1 ³ 254.0 ³   1.0 ³ 252.7 ³ -99.0 ³ 647.3 ³   0.0 ³
³   344 ³    8 ³  13.4 ³  39.1 ³  15.8 ³  31.7 ³ 588.9 ³ 321.4 ³   1.4 ³ 141.7 ³   1.1 ³ 148.0 ³ -99.0 ³ 647.5 ³   0.0 ³
³   344 ³    9 ³  14.9 ³  36.3 ³  17.8 ³  28.5 ³ 823.4 ³ 316.5 ³   1.6 ³ 165.4 ³   1.3 ³ 137.9 ³ -99.0 ³ 647.7 ³   0.0 ³
³   344 ³   10 ³  16.8 ³  32.1 ³  20.1 ³  24.4 ³1011.4 ³ 339.0 ³   2.8 ³ 150.0 ³   2.5 ³ 124.2 ³ -99.0 ³ 647.5 ³   0.0 ³
³   344 ³   11 ³  18.9 ³  27.8 ³  22.4 ³  20.1 ³1138.6 ³ 313.8 ³   2.3 ³ 186.3 ³   1.8 ³ 198.5 ³ -99.0 ³ 647.1 ³   0.0 ³
³   344 ³   12 ³  20.4 ³  24.6 ³  24.1 ³  17.0 ³1194.7 ³ 310.5 ³   2.4 ³ 194.2 ³   2.1 ³ 196.5 ³ -99.0 ³ 646.7 ³   0.0 ³
³   344 ³   13 ³  21.2 ³  22.8 ³  24.5 ³  15.4 ³1193.6 ³ 309.9 ³   3.0 ³ 162.6 ³   2.6 ³ 175.5 ³ -99.0 ³ 646.0 ³   0.0 ³
³   344 ³   14 ³  22.0 ³  21.2 ³  25.4 ³  13.8 ³1080.7 ³ 295.0 ³   3.8 ³ 191.6 ³   3.1 ³ 169.7 ³ -99.0 ³ 645.0 ³   0.0 ³
³   344 ³   15 ³  23.3 ³  18.5 ³  26.5 ³  12.1 ³ 893.0 ³ 298.3 ³   3.1 ³ 198.1 ³   2.8 ³ 170.0 ³ -99.0 ³ 644.2 ³   0.0 ³
³   344 ³   16 ³  23.5 ³  17.0 ³  26.3 ³  11.2 ³ 659.6 ³ 295.9 ³   3.1 ³ 205.6 ³   2.9 ³ 181.9 ³ -99.0 ³ 643.6 ³   0.0 ³
³   344 ³   17 ³  24.1 ³  15.8 ³  26.5 ³  10.6 ³ 386.3 ³ 298.0 ³   2.5 ³ 162.3 ³   2.4 ³ 161.5 ³ -99.0 ³ 643.6 ³   0.0 ³
³   344 ³   18 ³  21.6 ³  26.5 ³  24.0 ³  20.7 ³ 121.2 ³ 297.1 ³   6.2 ³ 162.4 ³   5.5 ³ 236.3 ³ -99.0 ³ 644.0 ³   0.0 ³
³   344 ³   19 ³  18.9 ³  35.7 ³  20.8 ³  30.3 ³   0.4 ³ 309.7 ³   5.9 ³ 111.6 ³   5.5 ³  78.4 ³ -99.0 ³ 644.6 ³   0.0 ³
³   344 ³   20 ³  17.9 ³  36.3 ³  19.6 ³  31.2 ³   0.0 ³ 304.8 ³   5.9 ³ 125.9 ³   5.0 ³  76.4 ³ -99.0 ³ 645.2 ³   0.0 ³
³   344 ³   21 ³  16.6 ³  39.8 ³  18.3 ³  35.3 ³   0.0 ³ 315.1 ³   5.5 ³ 148.7 ³   4.5 ³ 285.7 ³ -99.0 ³ 645.8 ³   0.0 ³
³   344 ³   22 ³  16.0 ³  42.4 ³  17.3 ³  38.8 ³   0.0 ³ 325.4 ³   3.8 ³ 216.5 ³   3.2 ³ 225.2 ³ -99.0 ³ 646.3 ³   0.0 ³
³   344 ³   23 ³  14.3 ³  42.8 ³  15.7 ³  39.1 ³   0.0 ³ 306.0 ³   4.0 ³ 245.4 ³   3.0 ³ 261.1 ³ -99.0 ³ 646.9 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³   345 ³    0 ³  13.0 ³  73.9 ³  14.7 ³  69.6 ³   0.0 ³ 299.7 ³   5.9 ³ 175.3 ³   5.0 ³ 331.9 ³ -99.0 ³ 647.1 ³   0.0 ³
³   345 ³    1 ³  12.8 ³  75.2 ³  14.5 ³  70.8 ³   0.0 ³ 298.1 ³   6.1 ³ 168.6 ³   5.2 ³ 309.0 ³ -99.0 ³ 647.0 ³   0.0 ³
³   345 ³    2 ³  12.7 ³  77.1 ³  14.6 ³  72.0 ³   0.0 ³ 297.5 ³   5.5 ³ 159.1 ³   4.6 ³ 334.2 ³ -99.0 ³ 646.9 ³   0.0 ³
³   345 ³    3 ³  11.4 ³  70.8 ³  13.1 ³  65.8 ³   0.0 ³ 298.3 ³   2.7 ³ 254.1 ³   2.0 ³ 277.3 ³ -99.0 ³ 646.8 ³   0.0 ³
³   345 ³    4 ³   9.6 ³  65.5 ³  11.4 ³  60.7 ³   0.0 ³ 300.3 ³   2.7 ³ 254.5 ³   1.9 ³ 271.5 ³ -99.0 ³ 646.8 ³   0.0 ³
³   345 ³    5 ³  10.1 ³  61.3 ³  11.9 ³  57.0 ³   0.0 ³ 299.2 ³   2.5 ³ 186.0 ³   2.0 ³ 167.8 ³ -99.0 ³ 647.3 ³   0.0 ³
³   345 ³    6 ³   9.8 ³  77.9 ³  11.8 ³  73.2 ³   2.0 ³ 298.4 ³   2.6 ³ 135.9 ³   1.9 ³ 107.9 ³ -99.0 ³ 648.2 ³   0.0 ³
³   345 ³    7 ³   7.7 ³  90.5 ³   9.9 ³  85.2 ³  11.2 ³ 299.1 ³   3.0 ³ 200.2 ³   2.5 ³ 181.4 ³ -99.0 ³ 649.1 ³   0.0 ³
